id,season,week,homeTeam,awayTeam,homePoints,awayPoints,venueId,home_win,home_elo,away_elo,elo_diff,score_diff,is_neutral
400869267,2016,1,Northwestern,Western Michigan,21.0,22.0,3911.0,0,1616.0,1842.0,-226.0,-1.0,0
400869260,2016,1,Ohio State,Bowling Green,77.0,10.0,3861.0,1,2199.0,1272.0,927.0,67.0,0
400869507,2016,1,Houston,Oklahoma,33.0,23.0,3891.0,1,1746.0,2047.0,-301.0,10.0,0
400868975,2016,1,Mississippi State,South Alabama,20.0,21.0,3693.0,0,1668.0,1245.0,423.0,-1.0,0
400869176,2016,1,Louisiana,Boise State,10.0,45.0,3666.0,0,1313.0,1664.0,-351.0,-35.0,0
400869180,2016,1,Michigan,Hawai'i,63.0,3.0,3558.0,1,2133.0,1161.0,972.0,60.0,0
400868976,2016,1,West Virginia,Missouri,26.0,11.0,3842.0,1,1728.0,1404.0,324.0,15.0,0
400869428,2016,1,Virginia Tech,Liberty,36.0,13.0,3799.0,1,1864.0,1352.0,512.0,23.0,0
400869097,2016,1,Washington,Rutgers,48.0,13.0,3765.0,1,2120.0,1004.0,1116.0,35.0,0
400868978,2016,1,Texas A&M,UCLA,31.0,24.0,3795.0,1,1727.0,1532.0,195.0,7.0,0
400868974,2016,1,Wisconsin,LSU,16.0,14.0,3798.0,1,1918.0,1972.0,-54.0,2.0,0
400869262,2016,1,Iowa,Miami (OH),45.0,21.0,3793.0,1,1661.0,1312.0,349.0,24.0,0
400869264,2016,1,Ohio,Texas State,54.0,56.0,3876.0,0,1422.0,801.0,621.0,-2.0,0
400869261,2016,1,Penn State,Kent State,33.0,13.0,3632.0,1,1869.0,1147.0,722.0,20.0,0
400868970,2016,1,Arkansas,Louisiana Tech,21.0,20.0,3887.0,1,1614.0,1654.0,-40.0,1.0,0
400868972,2016,1,North Carolina,Georgia,24.0,33.0,3495.0,0,1749.0,1658.0,91.0,-9.0,0
400869345,2016,1,North Texas,SMU,21.0,34.0,3825.0,0,1127.0,1274.0,-147.0,-13.0,0
400869183,2016,1,Tulsa,San José State,45.0,10.0,3674.0,1,1748.0,1150.0,598.0,35.0,0
400868973,2016,1,Kentucky,Southern Miss,35.0,44.0,3683.0,0,1486.0,1401.0,85.0,-9.0,0
400868957,2016,1,Florida,Massachusetts,24.0,7.0,3634.0,1,1748.0,1095.0,653.0,17.0,0
400869348,2016,1,UTEP,New Mexico State,38.0,22.0,3946.0,1,1092.0,1040.0,52.0,16.0,0
400868969,2016,1,Alabama,USC,52.0,6.0,3687.0,1,2331.0,1948.0,383.0,46.0,0
400869179,2016,1,Nebraska,Fresno State,43.0,10.0,3834.0,1,1529.0,1046.0,483.0,33.0,0
400868971,2016,1,Auburn,Clemson,13.0,19.0,3785.0,0,1904.0,2215.0,-311.0,-6.0,0
400869178,2016,1,Wyoming,Northern Illinois,40.0,34.0,3984.0,1,1393.0,1468.0,-75.0,6.0,0
400868922,2016,1,Arizona,BYU,16.0,18.0,3970.0,0,1243.0,1730.0,-487.0,-2.0,0
400868946,2016,1,Texas,Notre Dame,50.0,47.0,3910.0,1,1560.0,1725.0,-165.0,3.0,0
400868979,2016,1,Florida State,Ole Miss,45.0,34.0,4013.0,1,1856.0,1600.0,256.0,11.0,0
400869351,2016,2,Florida International,Maryland,14.0,41.0,218.0,0,1158.0,1304.0,-146.0,-27.0,0
400869429,2016,2,Syracuse,Louisville,28.0,62.0,1964.0,0,1278.0,1872.0,-594.0,-34.0,0
400868958,2016,2,Massachusetts,Boston College,7.0,26.0,3738.0,0,1095.0,1367.0,-272.0,-19.0,0
400869436,2016,2,Pittsburgh,Penn State,42.0,39.0,3752.0,1,1674.0,1869.0,-195.0,3.0,0
400869435,2016,2,East Carolina,NC State,33.0,30.0,3699.0,1,1260.0,1624.0,-364.0,3.0,0
400869270,2016,2,Oklahoma State,Central Michigan,27.0,30.0,3646.0,0,1841.0,1231.0,610.0,-3.0,0
400868911,2016,2,Army,Rice,31.0,14.0,3841.0,1,1354.0,1109.0,245.0,17.0,0
400869187,2016,2,Nebraska,Wyoming,52.0,17.0,3834.0,1,1529.0,1393.0,136.0,35.0,0
400869511,2016,2,Purdue,Cincinnati,20.0,38.0,3907.0,0,1162.0,1309.0,-147.0,-18.0,0
400869510,2016,2,Michigan,UCF,51.0,14.0,3558.0,1,2133.0,1419.0,714.0,37.0,0
400869430,2016,2,Clemson,Troy,30.0,24.0,3836.0,1,2215.0,1461.0,754.0,6.0,0
400869184,2016,2,Air Force,Georgia State,48.0,14.0,3713.0,1,1593.0,1177.0,416.0,34.0,0
400869101,2016,2,USC,Utah State,45.0,7.0,477.0,1,1948.0,1329.0,619.0,38.0,0
400869277,2016,2,Kansas,Ohio,21.0,37.0,3833.0,0,1038.0,1422.0,-384.0,-16.0,0
400869355,2016,2,App State,Old Dominion,31.0,7.0,3792.0,1,1630.0,1405.0,225.0,24.0,0
400869512,2016,2,Navy,UConn,28.0,24.0,3852.0,1,1698.0,1102.0,596.0,4.0,0
400868980,2016,2,Alabama,Western Kentucky,38.0,10.0,3657.0,1,2331.0,1975.0,356.0,28.0,0
400869516,2016,2,Ohio State,Tulsa,48.0,3.0,3861.0,1,2199.0,1748.0,451.0,45.0,0
400869268,2016,2,Wisconsin,Akron,54.0,10.0,347.0,1,1918.0,1214.0,704.0,44.0,0
400868877,2016,2,Baylor,SMU,40.0,13.0,4727.0,1,1607.0,1274.0,333.0,27.0,0
400868983,2016,2,Florida,Kentucky,45.0,7.0,3634.0,1,1748.0,1486.0,262.0,38.0,0
400869431,2016,2,Duke,Wake Forest,14.0,24.0,3982.0,0,1383.0,1463.0,-80.0,-10.0,0
400868947,2016,2,Notre Dame,Nevada,39.0,10.0,3855.0,1,1725.0,1359.0,366.0,29.0,0
400869185,2016,2,Colorado State,UTSA,23.0,14.0,3761.0,1,1569.0,1377.0,192.0,9.0,0
400868991,2016,2,Vanderbilt,Middle Tennessee,47.0,24.0,3973.0,1,1510.0,1301.0,209.0,23.0,0
400869269,2016,2,Indiana,Ball State,30.0,20.0,3830.0,1,1516.0,1230.0,286.0,10.0,0
400869105,2016,2,Washington,Idaho,59.0,14.0,3765.0,1,2120.0,1363.0,757.0,45.0,0
400869719,2016,2,Miami,Florida Atlantic,38.0,10.0,3948.0,1,1797.0,1071.0,726.0,28.0,0
400868987,2016,2,Mississippi State,South Carolina,27.0,14.0,3693.0,1,1668.0,1428.0,240.0,13.0,0
400869811,2016,2,South Alabama,Georgia Southern,9.0,24.0,3797.0,0,1245.0,1409.0,-164.0,-15.0,0
400869273,2016,2,South Florida,Northern Illinois,48.0,17.0,3886.0,1,1691.0,1468.0,223.0,31.0,0
400869612,2016,2,Oklahoma,UL Monroe,59.0,17.0,3835.0,1,2047.0,963.0,1084.0,42.0,0
400869357,2016,2,Texas,UTEP,41.0,7.0,3910.0,1,1560.0,1092.0,468.0,34.0,0
400868981,2016,2,TCU,Arkansas,38.0,41.0,3616.0,0,1703.0,1614.0,89.0,-3.0,0
400869434,2016,2,Illinois,North Carolina,23.0,48.0,3832.0,0,1226.0,1749.0,-523.0,-25.0,0
400868988,2016,2,Missouri,Eastern Michigan,61.0,21.0,3838.0,1,1404.0,1207.0,197.0,40.0,0
400868923,2016,2,Utah,BYU,20.0,19.0,587.0,1,1704.0,1730.0,-26.0,1.0,0
400868982,2016,2,Auburn,Arkansas State,51.0,14.0,3785.0,1,1904.0,1567.0,337.0,37.0,0
400868888,2016,2,Iowa,Iowa State,42.0,3.0,3793.0,1,1661.0,1542.0,119.0,39.0,0
400868989,2016,2,Tennessee,Virginia Tech,45.0,24.0,4617.0,1,1729.0,1864.0,-135.0,21.0,0
400869102,2016,2,UCLA,UNLV,42.0,21.0,1056.0,1,1532.0,1121.0,411.0,21.0,0
400869186,2016,2,New Mexico State,New Mexico,32.0,31.0,3601.0,1,1040.0,1444.0,-404.0,1.0,0
400869100,2016,2,Arizona State,Texas Tech,68.0,55.0,3947.0,1,1366.0,1416.0,-50.0,13.0,0
400869106,2016,2,Boise State,Washington State,31.0,28.0,3653.0,1,1664.0,1812.0,-148.0,3.0,0
400869107,2016,2,San Diego State,California,45.0,40.0,3932.0,1,1756.0,1531.0,225.0,5.0,0
400869104,2016,2,Oregon,Virginia,44.0,26.0,3626.0,1,1483.0,1350.0,133.0,18.0,0
400869517,2016,3,Cincinnati,Houston,16.0,40.0,3854.0,0,1309.0,1746.0,-437.0,-24.0,0
400869361,2016,3,Rice,Baylor,10.0,38.0,3895.0,0,1109.0,1607.0,-498.0,-28.0,0
400869193,2016,3,Utah State,Arkansas State,34.0,20.0,3905.0,1,1329.0,1567.0,-238.0,14.0,0
400869109,2016,3,UTSA,Arizona State,28.0,32.0,3604.0,0,1377.0,1366.0,11.0,-4.0,0
400869281,2016,3,Bowling Green,Middle Tennessee,21.0,41.0,3700.0,0,1272.0,1301.0,-29.0,-20.0,0
400869440,2016,3,Louisville,Florida State,63.0,20.0,3873.0,1,1872.0,1856.0,16.0,43.0,0
400869192,2016,3,Rutgers,New Mexico,37.0,28.0,3754.0,1,1004.0,1444.0,-440.0,9.0,0
400869720,2016,3,App State,Miami,10.0,45.0,3792.0,0,1630.0,1797.0,-167.0,-35.0,0
400869278,2016,3,Marshall,Akron,38.0,65.0,3775.0,0,1200.0,1214.0,-14.0,-27.0,0
400869657,2016,3,Wisconsin,Georgia State,23.0,17.0,347.0,1,1918.0,1177.0,741.0,6.0,0
400868889,2016,3,TCU,Iowa State,41.0,20.0,3616.0,1,1703.0,1542.0,161.0,21.0,0
400869519,2016,3,Penn State,Temple,34.0,27.0,3632.0,1,1869.0,1739.0,130.0,7.0,0
400869520,2016,3,Memphis,Kansas,43.0,7.0,3805.0,1,1707.0,1038.0,669.0,36.0,0
400869000,2016,3,Tennessee,Ohio,28.0,19.0,3853.0,1,1729.0,1422.0,307.0,9.0,0
400869001,2016,3,Georgia Tech,Vanderbilt,38.0,7.0,721.0,1,1634.0,1510.0,124.0,31.0,0
400869444,2016,3,UConn,Virginia,13.0,10.0,3892.0,1,1102.0,1350.0,-248.0,3.0,0
400869116,2016,3,Washington State,Idaho,56.0,6.0,3820.0,1,1812.0,1363.0,449.0,50.0,0
400869358,2016,3,Kansas State,Florida Atlantic,63.0,7.0,3636.0,1,1754.0,1071.0,683.0,56.0,0
400869198,2016,3,Central Michigan,UNLV,44.0,21.0,3786.0,1,1231.0,1121.0,110.0,23.0,0
400869195,2016,3,Toledo,Fresno State,52.0,17.0,3739.0,1,1660.0,1046.0,614.0,35.0,0
400869437,2016,3,Virginia Tech,Boston College,49.0,0.0,3799.0,1,1864.0,1367.0,497.0,49.0,0
400869443,2016,3,Syracuse,South Florida,20.0,45.0,1964.0,0,1278.0,1691.0,-413.0,-25.0,0
400869442,2016,3,Oklahoma State,Pittsburgh,45.0,38.0,3646.0,1,1841.0,1674.0,167.0,7.0,0
400869283,2016,3,Miami (OH),Western Kentucky,24.0,31.0,3996.0,0,1312.0,1975.0,-663.0,-7.0,0
400868959,2016,3,Massachusetts,Florida International,21.0,13.0,3985.0,1,1095.0,1158.0,-63.0,8.0,0
400869441,2016,3,North Carolina,James Madison,56.0,28.0,3787.0,1,1749.0,1379.0,370.0,28.0,0
400868997,2016,3,Ole Miss,Alabama,43.0,48.0,3974.0,0,1600.0,2331.0,-731.0,-5.0,0
400869113,2016,3,Nebraska,Oregon,35.0,32.0,3834.0,1,1529.0,1483.0,46.0,3.0,0
400869197,2016,3,Northern Illinois,San Diego State,28.0,42.0,3764.0,0,1468.0,1756.0,-288.0,-14.0,0
400869111,2016,3,Michigan,Colorado,45.0,28.0,3558.0,1,2133.0,1649.0,484.0,17.0,0
400868995,2016,3,Kentucky,New Mexico State,62.0,42.0,3683.0,1,1486.0,1040.0,446.0,20.0,0
400869284,2016,3,Illinois,Western Michigan,10.0,34.0,3832.0,0,1226.0,1842.0,-616.0,-24.0,0
400868999,2016,3,South Carolina,East Carolina,20.0,15.0,3994.0,1,1428.0,1260.0,168.0,5.0,0
400869280,2016,3,Charlotte,Eastern Michigan,19.0,37.0,4418.0,0,1040.0,1207.0,-167.0,-18.0,0
400869813,2016,3,Georgia Southern,UL Monroe,23.0,21.0,3608.0,1,1409.0,963.0,446.0,2.0,0
400869360,2016,3,NC State,Old Dominion,49.0,22.0,3670.0,1,1624.0,1405.0,219.0,27.0,0
400869518,2016,3,UCF,Maryland,24.0,30.0,3652.0,0,1419.0,1304.0,115.0,-6.0,0
400869521,2016,3,Tulane,Navy,14.0,21.0,4729.0,0,1222.0,1698.0,-476.0,-7.0,0
400868993,2016,3,Auburn,Texas A&M,16.0,29.0,3785.0,0,1904.0,1727.0,177.0,-13.0,0
400868996,2016,3,LSU,Mississippi State,23.0,20.0,3958.0,1,1972.0,1668.0,304.0,3.0,0
400869522,2016,3,SMU,Liberty,29.0,14.0,3735.0,1,1274.0,1352.0,-78.0,15.0,0
400869814,2016,3,Louisiana,South Alabama,28.0,23.0,3666.0,1,1313.0,1245.0,68.0,5.0,0
400868912,2016,3,UTEP,Army,14.0,66.0,3946.0,0,1092.0,1354.0,-262.0,-52.0,0
400869359,2016,3,Texas Tech,Louisiana Tech,59.0,45.0,3784.0,1,1416.0,1654.0,-238.0,14.0,0
400869362,2016,3,Southern Miss,Troy,31.0,37.0,3815.0,0,1401.0,1461.0,-60.0,-6.0,0
400868992,2016,3,Arkansas,Texas State,42.0,3.0,3887.0,1,1614.0,801.0,813.0,39.0,0
400868998,2016,3,Missouri,Georgia,27.0,28.0,3838.0,0,1404.0,1658.0,-254.0,-1.0,0
400868948,2016,3,Notre Dame,Michigan State,28.0,36.0,3855.0,0,1725.0,1608.0,117.0,-8.0,0
400868994,2016,3,Florida,North Texas,32.0,0.0,3634.0,1,1748.0,1127.0,621.0,32.0,0
400869613,2016,3,Oklahoma,Ohio State,24.0,45.0,3835.0,0,2047.0,2199.0,-152.0,-21.0,0
400869110,2016,3,Stanford,USC,27.0,10.0,3940.0,1,1750.0,1948.0,-198.0,17.0,0
400869439,2016,3,Northwestern,Duke,24.0,13.0,3911.0,1,1616.0,1383.0,233.0,11.0,0
400869196,2016,3,Nevada,Buffalo,38.0,14.0,3816.0,1,1359.0,1080.0,279.0,24.0,0
400868924,2016,3,BYU,UCLA,14.0,17.0,3801.0,0,1730.0,1532.0,198.0,-3.0,0
400869117,2016,3,California,Texas,50.0,43.0,3831.0,1,1531.0,1560.0,-29.0,7.0,0
400869112,2016,3,San José State,Utah,17.0,34.0,3935.0,0,1150.0,1704.0,-554.0,-17.0,0
400869108,2016,3,Arizona,Hawai'i,47.0,28.0,3619.0,1,1243.0,1161.0,82.0,19.0,0
400869446,2016,4,Georgia Tech,Clemson,7.0,26.0,721.0,0,1634.0,2215.0,-581.0,-19.0,0
400869201,2016,4,Eastern Michigan,Wyoming,27.0,24.0,3912.0,1,1207.0,1393.0,-186.0,3.0,0
400869524,2016,4,SMU,TCU,3.0,33.0,3735.0,0,1274.0,1703.0,-429.0,-30.0,0
400869118,2016,4,Utah,USC,31.0,27.0,587.0,1,1704.0,1948.0,-244.0,4.0,0
400869448,2016,4,South Florida,Florida State,35.0,55.0,3886.0,0,1691.0,1856.0,-165.0,-20.0,0
400869002,2016,4,Alabama,Kent State,48.0,0.0,3657.0,1,2331.0,1147.0,1184.0,48.0,0
400869363,2016,4,Temple,Charlotte,48.0,20.0,3806.0,1,1739.0,1040.0,699.0,28.0,0
400869005,2016,4,Ole Miss,Georgia,45.0,14.0,3974.0,1,1600.0,1658.0,-58.0,31.0,0
400869203,2016,4,Purdue,Nevada,24.0,14.0,3907.0,1,1162.0,1359.0,-197.0,10.0,0
400869204,2016,4,Iowa State,San José State,44.0,10.0,3772.0,1,1542.0,1150.0,392.0,34.0,0
400869634,2016,4,Rutgers,Iowa,7.0,14.0,3754.0,0,1004.0,1661.0,-657.0,-7.0,0
400869200,2016,4,Minnesota,Colorado State,31.0,24.0,3953.0,1,1652.0,1569.0,83.0,7.0,0
400869659,2016,4,Michigan State,Wisconsin,6.0,30.0,3936.0,0,1608.0,1918.0,-310.0,-24.0,0
400869288,2016,4,Virginia,Central Michigan,49.0,35.0,3923.0,1,1350.0,1231.0,119.0,14.0,0
400869451,2016,4,Virginia Tech,East Carolina,54.0,17.0,3799.0,1,1864.0,1260.0,604.0,37.0,0
400869450,2016,4,UConn,Syracuse,24.0,31.0,3892.0,0,1102.0,1278.0,-176.0,-7.0,0
400869658,2016,4,Michigan,Penn State,49.0,10.0,3558.0,1,2133.0,1869.0,264.0,39.0,0
400868960,2016,4,Massachusetts,Mississippi State,35.0,47.0,3738.0,0,1095.0,1668.0,-573.0,-12.0,0
400868949,2016,4,Notre Dame,Duke,35.0,38.0,3855.0,0,1725.0,1383.0,342.0,-3.0,0
400868925,2016,4,West Virginia,BYU,35.0,32.0,3719.0,1,1728.0,1730.0,-2.0,3.0,0
400869123,2016,4,Oregon State,Boise State,24.0,38.0,3893.0,0,1369.0,1664.0,-295.0,-14.0,0
400869007,2016,4,Tennessee,Florida,38.0,28.0,3853.0,1,1729.0,1748.0,-19.0,10.0,0
400869285,2016,4,Akron,App State,38.0,45.0,3768.0,0,1214.0,1630.0,-416.0,-7.0,0
400869291,2016,4,Cincinnati,Miami (OH),27.0,20.0,3854.0,1,1309.0,1312.0,-3.0,7.0,0
400869452,2016,4,Indiana,Wake Forest,28.0,33.0,3830.0,0,1516.0,1463.0,53.0,-5.0,0
400869449,2016,4,North Carolina,Pittsburgh,37.0,36.0,3787.0,1,1749.0,1674.0,75.0,1.0,0
400869368,2016,4,Old Dominion,UTSA,33.0,19.0,3918.0,1,1405.0,1377.0,28.0,14.0,0
400869009,2016,4,Western Kentucky,Vanderbilt,30.0,31.0,3796.0,0,1975.0,1510.0,465.0,-1.0,0
400869202,2016,4,Fresno State,Tulsa,41.0,48.0,3660.0,0,1046.0,1748.0,-702.0,-7.0,0
400869122,2016,4,Oregon,Colorado,38.0,41.0,3626.0,0,1483.0,1649.0,-166.0,-3.0,0
400869003,2016,4,Auburn,LSU,18.0,13.0,3785.0,1,1904.0,1972.0,-68.0,5.0,0
400869286,2016,4,Florida Atlantic,Ball State,27.0,31.0,3715.0,0,1071.0,1230.0,-159.0,-4.0,0
400869367,2016,4,Rice,North Texas,35.0,42.0,3895.0,0,1109.0,1127.0,-18.0,-7.0,0
400869364,2016,4,Florida International,UCF,14.0,53.0,218.0,0,1158.0,1419.0,-261.0,-39.0,0
400869290,2016,4,Western Michigan,Georgia Southern,49.0,31.0,3980.0,1,1842.0,1409.0,433.0,18.0,0
400869365,2016,4,Middle Tennessee,Louisiana Tech,38.0,34.0,3725.0,1,1301.0,1654.0,-353.0,4.0,0
400869816,2016,4,Troy,New Mexico State,52.0,6.0,3975.0,1,1461.0,1040.0,421.0,46.0,0
400868913,2016,4,Buffalo,Army,23.0,20.0,3965.0,1,1080.0,1354.0,-274.0,3.0,0
400869525,2016,4,Texas State,Houston,3.0,64.0,3644.0,0,801.0,1746.0,-945.0,-61.0,0
400869004,2016,4,Kentucky,South Carolina,17.0,10.0,3683.0,1,1486.0,1428.0,58.0,7.0,0
400869660,2016,4,Northwestern,Nebraska,13.0,24.0,3911.0,0,1616.0,1529.0,87.0,-11.0,0
400868878,2016,4,Baylor,Oklahoma State,35.0,24.0,4727.0,1,1607.0,1841.0,-234.0,11.0,0
400869366,2016,4,Marshall,Louisville,28.0,59.0,3775.0,0,1200.0,1872.0,-672.0,-31.0,0
400869526,2016,4,Tulane,Louisiana,41.0,39.0,4729.0,1,1222.0,1313.0,-91.0,2.0,0
400869287,2016,4,Memphis,Bowling Green,77.0,3.0,3805.0,1,1707.0,1272.0,435.0,74.0,0
400869369,2016,4,UTEP,Southern Miss,7.0,34.0,3946.0,0,1092.0,1401.0,-309.0,-27.0,0
400869121,2016,4,UCLA,Stanford,13.0,22.0,1056.0,0,1532.0,1750.0,-218.0,-9.0,0
400869205,2016,4,UNLV,Idaho,30.0,33.0,3914.0,0,1121.0,1363.0,-242.0,-3.0,0
400869008,2016,4,Texas A&M,Arkansas,45.0,24.0,3687.0,1,1727.0,1614.0,113.0,21.0,0
400869120,2016,4,Arizona State,California,51.0,41.0,3947.0,1,1366.0,1531.0,-165.0,10.0,0
400869199,2016,4,Utah State,Air Force,20.0,27.0,3905.0,0,1329.0,1593.0,-264.0,-7.0,0
400869119,2016,4,Arizona,Washington,28.0,35.0,3619.0,0,1243.0,2120.0,-877.0,-7.0,0
400869527,2016,5,Houston,UConn,42.0,14.0,4728.0,1,1746.0,1102.0,644.0,28.0,0
400869598,2016,5,Texas Tech,Kansas,55.0,19.0,3784.0,1,1416.0,1038.0,378.0,36.0,0
400869124,2016,5,Washington,Stanford,44.0,6.0,3765.0,1,2120.0,1750.0,370.0,38.0,0
400868926,2016,5,BYU,Toledo,55.0,53.0,3801.0,1,1730.0,1660.0,70.0,2.0,0
400869662,2016,5,Iowa,Northwestern,31.0,38.0,3793.0,0,1661.0,1616.0,45.0,-7.0,0
400869528,2016,5,East Carolina,UCF,29.0,47.0,3699.0,0,1260.0,1419.0,-159.0,-18.0,0
400869620,2016,5,Oklahoma State,Texas,49.0,31.0,3646.0,1,1841.0,1560.0,281.0,18.0,0
400869721,2016,5,Georgia Tech,Miami,21.0,35.0,721.0,0,1634.0,1797.0,-163.0,-14.0,0
400869017,2016,5,Vanderbilt,Florida,6.0,13.0,3973.0,0,1510.0,1748.0,-238.0,-7.0,0
400869530,2016,5,Temple,SMU,45.0,20.0,3806.0,1,1739.0,1274.0,465.0,25.0,0
400869818,2016,5,App State,Georgia State,17.0,3.0,3792.0,1,1630.0,1177.0,453.0,14.0,0
400869635,2016,5,Ohio State,Rutgers,58.0,0.0,3861.0,1,2199.0,1004.0,1195.0,58.0,0
400868879,2016,5,Iowa State,Baylor,42.0,45.0,3772.0,0,1542.0,1607.0,-65.0,-3.0,0
400868950,2016,5,Syracuse,Notre Dame,33.0,50.0,3839.0,0,1278.0,1725.0,-447.0,-17.0,0
400869454,2016,5,Duke,Virginia,20.0,34.0,3982.0,0,1383.0,1350.0,33.0,-14.0,0
400869294,2016,5,Boston College,Buffalo,35.0,3.0,3615.0,1,1367.0,1080.0,287.0,32.0,0
400869296,2016,5,Miami (OH),Ohio,7.0,17.0,3996.0,0,1312.0,1422.0,-110.0,-10.0,0
400869127,2016,5,Colorado,Oregon State,47.0,6.0,3726.0,1,1649.0,1369.0,280.0,41.0,0
400869295,2016,5,Bowling Green,Eastern Michigan,25.0,28.0,3700.0,0,1272.0,1207.0,65.0,-3.0,0
400869606,2016,5,West Virginia,Kansas State,17.0,16.0,3842.0,1,1728.0,1754.0,-26.0,1.0,0
400869663,2016,5,Maryland,Purdue,50.0,7.0,3665.0,1,1304.0,1162.0,142.0,43.0,0
400869293,2016,5,Kent State,Akron,27.0,31.0,3696.0,0,1147.0,1214.0,-67.0,-4.0,0
400869456,2016,5,NC State,Wake Forest,33.0,16.0,3670.0,1,1624.0,1463.0,161.0,17.0,0
400869012,2016,5,Auburn,UL Monroe,58.0,7.0,3785.0,1,1904.0,963.0,941.0,51.0,0
400869206,2016,5,Air Force,Navy,28.0,14.0,3713.0,1,1593.0,1698.0,-105.0,14.0,0
400869665,2016,5,Nebraska,Illinois,31.0,16.0,3834.0,1,1529.0,1226.0,303.0,15.0,0
400869455,2016,5,Florida State,North Carolina,35.0,37.0,3697.0,0,1856.0,1749.0,107.0,-2.0,0
400869664,2016,5,Michigan,Wisconsin,14.0,7.0,3558.0,1,2133.0,1918.0,215.0,7.0,0
400869297,2016,5,Ball State,Northern Illinois,24.0,31.0,3919.0,0,1230.0,1468.0,-238.0,-7.0,0
400868961,2016,5,Massachusetts,Tulane,24.0,31.0,3985.0,0,1095.0,1222.0,-127.0,-7.0,0
400869013,2016,5,Georgia,Tennessee,31.0,34.0,3917.0,0,1658.0,1729.0,-71.0,-3.0,0
400869666,2016,5,Penn State,Minnesota,29.0,26.0,3632.0,1,1869.0,1652.0,217.0,3.0,0
400869209,2016,5,New Mexico,San José State,48.0,41.0,3971.0,1,1444.0,1150.0,294.0,7.0,0
400869016,2016,5,South Carolina,Texas A&M,13.0,24.0,3994.0,0,1428.0,1727.0,-299.0,-11.0,0
400869614,2016,5,TCU,Oklahoma,46.0,52.0,3616.0,0,1703.0,2047.0,-344.0,-6.0,0
400869819,2016,5,Idaho,Troy,13.0,34.0,3791.0,0,1363.0,1461.0,-98.0,-21.0,0
400869370,2016,5,Charlotte,Old Dominion,17.0,52.0,4418.0,0,1040.0,1405.0,-365.0,-35.0,0
400869128,2016,5,California,Utah,28.0,23.0,3831.0,1,1531.0,1704.0,-173.0,5.0,0
400869372,2016,5,Louisiana Tech,UTEP,28.0,7.0,3776.0,1,1654.0,1092.0,562.0,21.0,0
400869010,2016,5,Alabama,Kentucky,34.0,6.0,3657.0,1,2331.0,1486.0,845.0,28.0,0
400869015,2016,5,Ole Miss,Memphis,48.0,28.0,3974.0,1,1600.0,1707.0,-107.0,20.0,0
400869298,2016,5,Central Michigan,Western Michigan,10.0,49.0,3786.0,0,1231.0,1842.0,-611.0,-39.0,0
400869529,2016,5,Cincinnati,South Florida,20.0,45.0,3854.0,0,1309.0,1691.0,-382.0,-25.0,0
400869375,2016,5,Southern Miss,Rice,44.0,28.0,3815.0,1,1401.0,1109.0,292.0,16.0,0
400869374,2016,5,North Texas,Middle Tennessee,13.0,30.0,3825.0,0,1127.0,1301.0,-174.0,-17.0,0
400869371,2016,5,Florida International,Florida Atlantic,33.0,31.0,218.0,1,1158.0,1071.0,87.0,2.0,0
400869373,2016,5,Pittsburgh,Marshall,43.0,27.0,3752.0,1,1674.0,1200.0,474.0,16.0,0
400869014,2016,5,LSU,Missouri,42.0,7.0,3958.0,1,1972.0,1404.0,568.0,35.0,0
400869453,2016,5,Clemson,Louisville,42.0,36.0,3836.0,1,2215.0,1872.0,343.0,6.0,0
400869661,2016,5,Indiana,Michigan State,24.0,21.0,3830.0,1,1516.0,1608.0,-92.0,3.0,0
400869212,2016,5,South Alabama,San Diego State,42.0,24.0,3797.0,1,1245.0,1756.0,-511.0,18.0,0
400869820,2016,5,New Mexico State,Louisiana,37.0,31.0,3601.0,1,1040.0,1313.0,-273.0,6.0,0
400869126,2016,5,USC,Arizona State,41.0,20.0,477.0,1,1948.0,1366.0,582.0,21.0,0
400869129,2016,5,Washington State,Oregon,51.0,33.0,3820.0,1,1812.0,1483.0,329.0,18.0,0
400869208,2016,5,Colorado State,Wyoming,17.0,38.0,3761.0,0,1569.0,1393.0,176.0,-21.0,0
400869207,2016,5,Boise State,Utah State,21.0,10.0,3653.0,1,1664.0,1329.0,335.0,11.0,0
400869210,2016,5,UNLV,Fresno State,45.0,20.0,3914.0,1,1121.0,1046.0,75.0,25.0,0
400869125,2016,5,UCLA,Arizona,45.0,24.0,1056.0,1,1532.0,1243.0,289.0,21.0,0
400869211,2016,5,Hawai'i,Nevada,38.0,17.0,3610.0,1,1161.0,1359.0,-198.0,21.0,0
400869822,2016,6,Arkansas State,Georgia Southern,27.0,26.0,3625.0,1,1567.0,1409.0,158.0,1.0,0
400869379,2016,6,Louisiana Tech,Western Kentucky,55.0,52.0,3776.0,1,1654.0,1975.0,-321.0,3.0,0
400869531,2016,6,Memphis,Temple,34.0,27.0,3805.0,1,1707.0,1739.0,-32.0,7.0,0
400869457,2016,6,Boston College,Clemson,10.0,56.0,3615.0,0,1367.0,2215.0,-848.0,-46.0,0
400868962,2016,6,Old Dominion,Massachusetts,36.0,16.0,3918.0,1,1405.0,1095.0,310.0,20.0,0
400869533,2016,6,Tulsa,SMU,43.0,40.0,3674.0,1,1748.0,1274.0,474.0,3.0,0
